STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,76.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,76.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,77,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,76.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,77.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,77.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,77.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,77.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,77,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,74.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,77,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,78.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,79.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,80.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,80.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,80.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,81.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,80.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,81.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,81.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,81.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,81.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,80.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,80.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,81.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,82,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,82.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,82.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,82.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,83.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,83.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,83,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,83.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,83.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,83.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,84,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,82.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,83.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,83.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,84,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,81.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,81.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,81.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,82,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,82.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,82.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,82.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,82.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,82.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,83.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,82.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,83.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,83.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,83.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,82.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,82.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,82.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,82.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,83.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,83,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,83.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,83.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,83.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,84,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,83.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,83.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,83.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,84.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,74.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,74.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,74.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,78,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,78,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,78,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,78.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,78.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,78.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,77.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,77.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,77.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,78.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,78.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,78.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,78.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,78.9,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2015,,78.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2016,,78.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2017,,78.6,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2018,,78.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2019,,78.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2020,,77,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2021,,76.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2022,,77.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2023,,78.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ARG,Argentina,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2010,,75.7,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ARG,Argentina,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2011,,76.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ARG,Argentina,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2012,,75.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ARG,Argentina,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2013,,75.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ARG,Argentina,5_1,Life expectancy at birth,Y,Years,_T,Total,_T,Total,_T,Total,HSL_5,Health,2014,,76.3,,A,Normal value,0,Units,2,Two,_Z,
